No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture speciale,Surface terrain,Type de voie_AV,Type de voie_BD,Type de voie_CHE,Type de voie_CITE,Type de voie_FG,Type de voie_GR,Type de voie_PL,Type de voie_QUAI,Type de voie_RTE,Type de voie_RUE,Type de voie_SQ,Type de voie_VOIE,Type local_Dépendance,Type local_Local industriel. commercial ou assimilé,Type local_Maison,Nature culture_AG,Nature culture_BT,Nature culture_Inconnu,Nature culture_J,Nature culture_L,Nature culture_P,Nature culture_S,Nature culture_T,Nature culture_VE,Nature culture_VI,Predicted Valeur fonciere
1,8/2/24,Vente,83000.0,4.0,,250,AUGUSTE LEBEUF,25000,BESANCON,25,56,,CK,22,,107.0,,83.0,,95.0,,,,,,3,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,68968.82939654478
1,8/2/24,Vente,83000.0,8.0,,250,AUGUSTE LEBEUF,25000,BESANCON,25,56,,CK,22,,163.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,68968.82939654478
1,8/2/24,Vente,83000.0,4.0,,250,AUGUSTE LEBEUF,25000,BESANCON,25,56,,CK,22,,107.0,,83.0,,95.0,,,,,,3,2.0,,0.0642529834350012,1.2246786043706397,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,68968.5543964963
1,6/2/24,Vente,13000.0,59.0,B,2040,DE FONTAINE ECU,25000,BESANCON,25,56,,HR,8,,817.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,10801.864596544798
1,23/01/2024,Vente,170000.0,23.0,,3690,OCTAVE DAVID,25000,BESANCON,25,56,,DX,7,,154.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,141262.05707654482
1,23/01/2024,Vente,170000.0,23.0,,3690,OCTAVE DAVID,25000,BESANCON,25,56,,DX,7,,12.0,,30.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,141262.05707654482
1,23/01/2024,Vente,170000.0,23.0,,3690,OCTAVE DAVID,25000,BESANCON,25,56,,DX,7,,12.0,,30.0,,,,,,,,2,2.0,,0.1076216750855078,1.8480074848435637,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,141261.69040981348
1,22/01/2024,Vente,3500.0,28.0,,2630,HENRI ET MAURICE BAIGUE,25000,BESANCON,25,56,,BN,212,,1.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2907.776516544796
1,6/2/24,Vente,165000.0,13.0,,670,CARNOT,25000,BESANCON,25,56,,CW,133,,16.0,"69,05",21.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,137107.27387654482
1,6/2/24,Vente,165000.0,13.0,,670,CARNOT,25000,BESANCON,25,56,,CW,133,,16.0,"69,05",21.0,,,,,,,,2,2.0,,0.1293060209107611,0.6013497238977152,,-0.0006982601324978,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,137107.09054317913
1,19/02/2024,Vente,93500.0,10.0,,955,PARC DES CHAPRAIS,25000,BESANCON,25,56,,BP,213,,270.0,,280.0,"62,96",,,,,,,2,2.0,,0.0859373292602545,1.8480074848435637,,-0.0006982601324978,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,77693.50744981348
1,19/02/2024,Vente,93500.0,10.0,,955,PARC DES CHAPRAIS,25000,BESANCON,25,56,,BP,213,,270.0,,280.0,"62,96",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,77693.87411654479
1,14/02/2024,Vente en l'état futur d'achèvement,15000.0,16.0,,165,ANDREY,25000,BESANCON,25,56,,BM,124,,2112.0,,,,,,,,,,1,,,0.0006235630426947,6.430628896747498e-17,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,12463.682977609398
1,14/02/2024,Vente en l'état futur d'achèvement,12500.0,16.0,,165,ANDREY,25000,BESANCON,25,56,,BM,124,,2105.0,,,,,,,,,,1,,,0.0006235630426947,6.430628896747498e-17,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,10386.2913776094
1,14/02/2024,Vente en l'état futur d'achèvement,15000.0,16.0,,165,ANDREY,25000,BESANCON,25,56,,BM,124,,2113.0,,,,,,,,,,1,,,0.0006235630426947,6.430628896747498e-17,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,12463.682977609398
1,14/02/2024,Vente en l'état futur d'achèvement,15000.0,16.0,,165,ANDREY,25000,BESANCON,25,56,,BM,124,,2070.0,,,,,,,,,,1,,,0.0006235630426947,6.430628896747498e-17,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,12463.682977609398
1,14/02/2024,Vente en l'état futur d'achèvement,15000.0,16.0,,165,ANDREY,25000,BESANCON,25,56,,BM,124,,2108.0,,,,,,,,,,1,,,0.0006235630426947,6.430628896747498e-17,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,12463.682977609398
1,14/02/2024,Vente en l'état futur d'achèvement,12500.0,16.0,,165,ANDREY,25000,BESANCON,25,56,,BM,124,,2080.0,,,,,,,,,,1,,,0.0006235630426947,6.430628896747498e-17,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,10386.2913776094
1,2/2/24,Vente,176500.0,6.0,,4530,DES ROCHES,25000,BESANCON,25,56,,BS,266,,69.0,,79.0,"84,56",,,,,,,2,2.0,,0.14376225146093,1.8480074848435637,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,146662.90856981347
1,2/2/24,Vente,176500.0,2.0,,4530,DES ROCHES,25000,BESANCON,25,56,,BS,266,,127.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,146663.2752365448
1,2/2/24,Vente,176500.0,6.0,,4530,DES ROCHES,25000,BESANCON,25,56,,BS,266,,69.0,,79.0,"84,56",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,146663.2752365448
1,17/02/2024,Vente,70500.0,12.0,,710,DE LA CASSOTTE,25000,BESANCON,25,56,,CV,508,,14.0,,62.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,58581.871396544804
1,17/02/2024,Vente,70500.0,12.0,,710,DE LA CASSOTTE,25000,BESANCON,25,56,,CV,508,,14.0,,62.0,,,,,,,,2,2.0,,-0.0622390338789763,-0.0219791565752088,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,58581.77972986197
1,12/2/24,Vente,76850.0,22.0,,5220,DE LA VIEILLE MONNAIE,25000,BESANCON,25,56,,AP,73,,11.0,"26,45",12.0,,,,,,,,2,2.0,,-0.0586249762414341,0.6013497238977152,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,63858.26272717914
1,24/01/2024,Vente,195500.0,2.0,,4400,RENE PAYOT,25000,BESANCON,25,56,,CX,147,,28.0,,73.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,162451.4513965448
1,24/01/2024,Vente,195500.0,2.0,,4400,RENE PAYOT,25000,BESANCON,25,56,,CX,147,,28.0,,73.0,,,,,,,,2,2.0,,0.1546044243735566,1.2246786043706397,,-0.0006982601324978,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,162451.1763964963
1,13/02/2024,Vente,186000.0,13.0,,2715,DE L'ILE AUX MOINEAUX,25000,BESANCON,25,56,,CX,205,,34.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,154557.36331654483
1,13/02/2024,Vente,186000.0,11.0,,2715,DE L'ILE AUX MOINEAUX,25000,BESANCON,25,56,,CX,205,,106.0,,141.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,154557.36331654483
1,13/02/2024,Vente,186000.0,11.0,,2715,DE L'ILE AUX MOINEAUX,25000,BESANCON,25,56,,CX,205,,106.0,,141.0,,,,,,,,2,2.0,,0.0750951563476279,1.2246786043706397,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,154557.08831649632
1,14/02/2024,Vente,82500.0,46.0,,2860,JEAN WYRSCH,25000,BESANCON,25,56,,BK,166,,162.0,,172.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,68553.35107654479
1,14/02/2024,Vente,82500.0,46.0,,2860,JEAN WYRSCH,25000,BESANCON,25,56,,BK,166,,162.0,,172.0,,,,,,,,2,2.0,,0.11123573272305,1.8480074848435637,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,68552.98440981348
1,14/02/2024,Vente,180000.0,173.0,,390,DE BELFORT,25000,BESANCON,25,56,,BR,276,,,,,,,,,,,,0,1.0,,0.0859373292602545,1.8480074848435637,POTAG,-0.5092298953372274,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,149571.2568098135
1,14/02/2024,Vente,180000.0,173.0,,390,DE BELFORT,25000,BESANCON,25,56,,BR,276,,,,,,,,,,,,0,1.0,,0.0859373292602545,1.8480074848435637,,-0.8320627575352145,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,149571.2568098135
1,15/02/2024,Vente,400000.0,11.0,,85,ALFRED DE VIGNY,25000,BESANCON,25,56,,EN,513,,100.0,"5,23",101.0,"102,13",102.0,"1,82",103.0,"101,67",15.0,,17,4.0,,0.8195910296813247,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,332382.0842765448
1,16/02/2024,Vente,98500.0,2.0,,2650,HENRI BUGNET,25000,BESANCON,25,56,,IK,387,,51.0,"55,51",,,,,,,,,1,4.0,,0.1003935598104234,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,81848.65731654479
1,16/02/2024,Vente,98500.0,2.0,,2650,HENRI BUGNET,25000,BESANCON,25,56,,IK,387,,220.0,,,,,,,,,,1,4.0,,-0.123678013717194,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,81848.65731654479
1,6/2/24,Vente,138500.0,33.0,,5095,VEIL PICARD,25000,BESANCON,25,56,,AX,128,,10.0,,14.0,"60,54",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,115086.92291654479
1,6/2/24,Vente,138500.0,33.0,,5095,VEIL PICARD,25000,BESANCON,25,56,,AX,128,,10.0,,14.0,"60,54",,,,,,,2,2.0,,0.0570248681599168,0.6013497238977152,,-0.0006982601324978,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,115086.73958317914
1,6/2/24,Vente,153000.0,4.0,,5372,WILLIAM SHAKESPEARE,25000,BESANCON,25,56,,LT,385,,49.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,127135.79419654478
1,6/2/24,Vente,153000.0,6.0,,5372,WILLIAM SHAKESPEARE,25000,BESANCON,25,56,,LT,385,,24.0,"68,88",,,,,,,,,1,2.0,,0.0859373292602545,1.2246786043706397,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,127135.5191964963
1,6/2/24,Vente,153000.0,6.0,,5372,WILLIAM SHAKESPEARE,25000,BESANCON,25,56,,LT,385,,19.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,127135.79419654478
1,20/02/2024,Vente,137000.0,39.0,A,2330,GEORGES CLEMENCEAU,25000,BESANCON,25,56,,HZ,336,,2.0,,21.0,"59,86",,,,,,,2,2.0,,0.0425686376097479,0.6013497238977152,,-0.0006982601324978,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,113840.30462317914
1,20/02/2024,Vente,137000.0,39.0,A,2330,GEORGES CLEMENCEAU,25000,BESANCON,25,56,,HZ,336,,2.0,,21.0,"59,86",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,113840.48795654479
1,20/02/2024,Vente,111000.0,26.0,,3630,NARCISSE LANCHY,25000,BESANCON,25,56,,BS,389,,39.0,,73.0,"39,29",,,,,,,2,2.0,,-0.0224843998660119,0.6013497238977152,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,92235.43198317914
1,20/02/2024,Vente,111000.0,26.0,,3630,NARCISSE LANCHY,25000,BESANCON,25,56,,BS,389,,7.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,92235.61531654479
1,20/02/2024,Vente,111000.0,26.0,,3630,NARCISSE LANCHY,25000,BESANCON,25,56,,BS,389,,39.0,,73.0,"39,29",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,92235.61531654479
1,20/02/2024,Vente,275000.0,7.0,,430,BERTRAND,25000,BESANCON,25,56,,HW,222,,1.0,"104,27",10.0,,11.0,,7.0,,8.0,,5,2.0,,0.11123573272305,1.2246786043706397,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,228512.2292764963
1,20/02/2024,Vente,275000.0,7.0,,430,BERTRAND,25000,BESANCON,25,56,,HW,222,,1.0,"104,27",10.0,,11.0,,7.0,,8.0,,5,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,228512.50427654482
1,20/02/2024,Vente,275000.0,7.0,,430,BERTRAND,25000,BESANCON,25,56,,HW,222,,9.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,228512.50427654482
1,15/02/2024,Vente,128000.0,54.0,,5020,DE LA VAITE,25000,BESANCON,25,56,,CK,158,,40.0,,58.0,"56,91",,,,,,,2,2.0,,0.0461826952472901,1.2246786043706397,,-0.0006982601324978,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,106361.6031964963
1,15/02/2024,Vente,128000.0,54.0,,5020,DE LA VAITE,25000,BESANCON,25,56,,CK,158,,40.0,,58.0,"56,91",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,106361.87819654479
1,16/02/2024,Vente,135900.0,52.0,,2010,DES FLUTTES AGASSES,25000,BESANCON,25,56,,BS,76,,61.0,"75,76",62.0,,,,,,,,2,2.0,,0.1293060209107611,1.8480074848435637,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,112926.06898581349
1,16/02/2024,Vente,135900.0,52.0,,2010,DES FLUTTES AGASSES,25000,BESANCON,25,56,,BS,76,,61.0,"75,76",62.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,112926.4356525448
1,26/01/2024,Vente,25000.0,27.0,,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CV,427,,16.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,20773.344276544794
1,26/01/2024,Vente,25000.0,27.0,,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CV,427,,15.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,20773.344276544794
1,26/01/2024,Vente,25000.0,27.0,,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CV,427,,14.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,20773.344276544794
1,8/2/24,Vente,85000.0,6.0,,4880,THIEMANTE,25000,BESANCON,25,56,,AX,156,,1.0,,10.0,,2.0,,,,,,3,4.0,,0.0642529834350012,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,70630.74267654479
1,8/2/24,Vente,85000.0,6.0,,4880,THIEMANTE,25000,BESANCON,25,56,,AX,156,,3.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,70630.74267654479
1,30/01/2024,Vente,65000.0,8.0,,2510,DES GRANGES,25000,BESANCON,25,56,,AD,69,,15.0,,,,,,,,,,1,2.0,,-0.0875374373417718,-0.0219791565752088,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,54011.51820986197
1,30/01/2024,Vente,140000.0,53.0,B,390,DE BELFORT,25000,BESANCON,25,56,,BO,495,,36.0,"44,66",,,,,,,,,1,2.0,,-0.0008000540407586,0.6013497238977152,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,116333.17454317914
1,30/01/2024,Vente,140000.0,53.0,D,390,DE BELFORT,25000,BESANCON,25,56,,BO,495,,107.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,116333.35787654479
1,15/02/2024,Vente,338399.0,47.0,,977,CHARLES BAUDELAIRE,25000,BESANCON,25,56,,HS,125,,,,,,,,,,,,0,1.0,,0.1835168854738944,1.8480074848435637,,-0.6171902356177231,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,281193.95762917347
1,12/2/24,Vente,82000.0,38.0,,2440,GRANDE RUE,25000,BESANCON,25,56,,AB,9,,10.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,68137.87275654479
1,12/2/24,Vente,82000.0,38.0,,2440,GRANDE RUE,25000,BESANCON,25,56,,AB,9,,7.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,68137.87275654479
1,12/2/24,Vente,82000.0,38.0,,2440,GRANDE RUE,25000,BESANCON,25,56,,AB,9,,6.0,"66,26",,,,,,,,,1,2.0,,0.0497967528848323,0.6013497238977152,,-0.0006982601324978,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,68137.68942317914
1,12/2/24,Vente,30000.0,9.0,,3580,DE LA MOUILLERE,25000,BESANCON,25,56,,CW,168,,55.0,"20,96",,,,,,,,,1,4.0,,-0.0730812067916029,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,24928.127476544792
1,22/02/2024,Vente,205700.0,25.0,,2920,DES JOURNAUX,25000,BESANCON,25,56,,DR,471,,513.0,"72,26",,,,,,,,,1,2.0,,0.1003935598104234,1.2246786043706397,,-0.0006982601324978,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,170926.9341244963
1,22/02/2024,Vente,205700.0,25.0,,2920,DES JOURNAUX,25000,BESANCON,25,56,,DR,471,,405.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,170927.2091245448
1,23/02/2024,Vente,3500.0,15.0,,5010,DU TUNNEL,25000,BESANCON,25,56,,BI,261,,25.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2907.776516544796
1,15/02/2024,Vente en l'état futur d'achèvement,193000.0,10.0,A,1535,DENIS PAPIN,25000,BESANCON,25,56,,EZ,133,,95.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,160374.0597965448
1,15/02/2024,Vente en l'état futur d'achèvement,193000.0,10.0,A,1535,DENIS PAPIN,25000,BESANCON,25,56,,EZ,133,,21.0,,,,,,,,,,1,2.0,,0.0136561765094102,0.6013497238977152,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,160373.87646317913
1,19/02/2024,Vente en l'état futur d'achèvement,262000.0,9.0,,3752,OUSMANE SOW,25000,BESANCON,25,56,,HY,421,,73.0,,,,,,,,,,1,,,0.0006235630426947,6.430628896747498e-17,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,217709.9730576094
1,19/02/2024,Vente en l'état futur d'achèvement,262000.0,9.0,,3752,OUSMANE SOW,25000,BESANCON,25,56,,HY,421,,801.0,,,,,,,,,,1,,,0.0006235630426947,6.430628896747498e-17,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,217709.9730576094
1,19/02/2024,Vente en l'état futur d'achèvement,262000.0,9.0,,3752,OUSMANE SOW,25000,BESANCON,25,56,,HY,421,,71.0,,,,,,,,,,1,,,0.0006235630426947,6.430628896747498e-17,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,217709.9730576094
1,20/02/2024,Vente en l'état futur d'achèvement,12500.0,16.0,,165,ANDREY,25000,BESANCON,25,56,,BM,124,,2082.0,,,,,,,,,,1,,,0.0006235630426947,6.430628896747498e-17,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,10386.2913776094
1,20/02/2024,Vente en l'état futur d'achèvement,6000.0,16.0,,165,ANDREY,25000,BESANCON,25,56,,BM,124,,2018.0,,,,,,,,,,1,,,0.0006235630426947,6.430628896747498e-17,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4985.073217609399
1,20/02/2024,Vente en l'état futur d'achèvement,15000.0,16.0,,165,ANDREY,25000,BESANCON,25,56,,BM,124,,2065.0,,,,,,,,,,1,,,0.0006235630426947,6.430628896747498e-17,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,12463.682977609398
1,20/02/2024,Vente en l'état futur d'achèvement,6000.0,16.0,,165,ANDREY,25000,BESANCON,25,56,,BM,124,,2020.0,,,,,,,,,,1,,,0.0006235630426947,6.430628896747498e-17,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4985.073217609399
1,20/02/2024,Vente en l'état futur d'achèvement,21000.0,16.0,,165,ANDREY,25000,BESANCON,25,56,,BM,124,,2066.0,,,,,,,,,,1,,,0.0006235630426947,6.430628896747498e-17,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,17449.422817609397
